target_id	length	eff_length	est_counts	tpm	corrected_counts	rpk	tpm_corrected
augustus_masked-YALI0A-processed-gene-18.57-mRNA-1	3804	3506.55	2714	37.8131	2714	0.7739801229128345	37.81307929284357
genemark-YALI0A-processed-gene-18.26-mRNA-1	1599	1420.62	403	13.8592	403	0.2836789570750799	13.859238215603645
augustus_masked-YALI0A-processed-gene-18.59-mRNA-1	564	320.074	9	1.37374	9	0.028118497597430594	1.3737393865436736
augustus_masked-YALI0A-processed-gene-18.45-mRNA-1	1371	1142.15	6865	293.65	6865	6.010594055071575	293.64975000412477
maker-YALI0A-snap-gene-18.66-mRNA-1	1992	1766.66	3883	107.381	3883	2.197932822388009	107.38080427765863
augustus_masked-YALI0A-processed-gene-18.48-mRNA-1	282	92.1236	0	0	0	0	0
genemark-YALI0A-processed-gene-18.28-mRNA-1	1947	1733.28	3072	86.5893	3072	1.7723622265300472	86.589398646571
genemark-YALI0A-processed-gene-18.17-mRNA-1	1593	1382.25	908	32.093	908	0.6568999819135467	32.093086589979336
augustus_masked-YALI0A-processed-gene-18.61-mRNA-1	546	300.83	425	69.0208	425	1.412758036100123	69.02080565016286
genemark-YALI0A-processed-gene-18.30-mRNA-1	1521	1312.36	3764	140.123	3764	2.868115456124844	140.12281963433935
genemark-YALI0A-processed-gene-18.31-mRNA-1	2346	2061.87	1741	41.2525	1741	0.8443791315650356	41.252448363828165
genemark-YALI0A-processed-gene-18.32-mRNA-1	1155	986.09	636	31.5103	636	0.6449715543205995	31.510318938642826
genemark-YALI0A-processed-gene-19.16-mRNA-1	810	620.734	13835	1088.9	13835	22.288129859166727	1088.8946585373483
genemark-YALI0A-processed-gene-19.24-mRNA-1	861	646.598	1604	121.194	1604	2.4806757830986177	121.19431405179483
genemark-YALI0A-processed-gene-19.17-mRNA-1	1032	812.664	586	35.2289	586	0.7210852209523247	35.22887969545262
snap_masked-YALI0A-processed-gene-19.36-mRNA-1	2913	2701.17	511	9.24233	511	0.18917728243686993	9.242324666257142
genemark-YALI0A-processed-gene-19.25-mRNA-1	1155	899.215	451	24.5033	451	0.5015485729219374	24.503337224909068
snap_masked-YALI0A-processed-gene-19.37-mRNA-1	396	183.35	89	23.7148	89	0.48541041723479683	23.714901782482563
genemark-YALI0A-processed-gene-19.26-mRNA-1	681	472.929	1417	146.381	1417	2.996221420128603	146.38148291438569
snap_masked-YALI0A-processed-gene-19.43-mRNA-1	1146	922.523	397	21.0245	397	0.43034157413961494	21.024493503408728
genemark-YALI0A-processed-gene-19.20-mRNA-1	2802	2541.63	1254	24.1044	1254	0.4933841668535546	24.104462208738266
snap_masked-YALI0A-processed-gene-19.39-mRNA-1	1830	1604.3	842	25.6412	842	0.5248394938602506	25.641223604896858
genemark-YALI0A-processed-gene-19.28-mRNA-1	1599	1314.18	151	5.61349	151	0.11490054634829322	5.613507816593325
snap_masked-YALI0A-processed-gene-19.45-mRNA-1	294	100.336	37	18.016	37	0.3687609631637697	18.015950445522435
genemark-YALI0A-processed-gene-19.29-mRNA-1	1527	1315.54	285	10.5841	285	0.21664107514784803	10.584078208394798
snap_masked-YALI0A-processed-gene-19.47-mRNA-1	996	813.717	280	16.8111	280	0.34409997579010887	16.81112897350503
snap_masked-YALI0A-processed-gene-20.2-mRNA-1	348	141.953	3	1.0325	3	0.0211337555388051	1.0324972829236432
genemark-YALI0A-processed-gene-20.41-mRNA-1	1068	804.166	289	17.5576	289	0.35937853627236166	17.557568580793234
genemark-YALI0A-processed-gene-20.43-mRNA-1	1458	1279.56	1106	42.2285	1106	0.8643596236206196	42.22860254148902
genemark-YALI0A-processed-gene-20.42-mRNA-1	783	527.363	1104	102.275	1104	2.0934346929913548	102.27551030969644
augustus_masked-YALI0A-processed-gene-20.79-mRNA-1	1521	1196.48	941	38.4233	941	0.7864736560577694	38.423455380641876
genemark-YALI0A-processed-gene-20.45-mRNA-1	273	86.2395	871	493.429	871	10.099780263104494	493.4284235773282
genemark-YALI0A-processed-gene-20.60-mRNA-1	651	418.59	275	32.0964	275	0.6569674383047851	32.09638219641055
genemark-YALI0A-processed-gene-20.46-mRNA-1	1986	1634.26	366	10.9414	366	0.2239545727118084	10.941381781325438
genemark-YALI0A-processed-gene-20.61-mRNA-1	708	456.536	194	20.7606	194	0.42493910666409657	20.760553997753245
genemark-YALI0A-processed-gene-20.62-mRNA-1	3696	3270.72	1038	15.5048	1038	0.3173613149398298	15.504802011113618
genemark-YALI0A-processed-gene-20.63-mRNA-1	2601	2212.03	1577	34.83	1577	0.7129198066933992	34.82995542376762
genemark-YALI0A-processed-gene-20.47-mRNA-1	1170	858.441	778	44.2773	778	0.9062940842760305	44.27732580830638
genemark-YALI0A-processed-gene-20.48-mRNA-1	1479	1304.23	8631	323.31	8631	6.617697798701149	323.31002333317593
augustus_masked-YALI0A-processed-gene-20.99-mRNA-1	1716	1394.9	142	4.97345	142	0.10179941214423972	4.973447158937584
genemark-YALI0A-processed-gene-20.49-mRNA-1	1404	1234.81	1161	45.9352	1161	0.9402256217555738	45.935063364166794
augustus_masked-YALI0A-processed-gene-20.100-mRNA-1	1482	1144.67	5	0.213403	5	0.004368071147142844	0.213403698304402
genemark-YALI0A-processed-gene-20.66-mRNA-1	558	334.976	560	81.6745	560	1.6717615590370654	81.67451659183699
augustus_masked-YALI0A-processed-gene-20.85-mRNA-1	597	368.761	143	18.9454	143	0.3877850423444995	18.945378725704874
genemark-YALI0A-processed-gene-20.67-mRNA-1	1671	1388.67	1768	62.2006	1768	1.2731606501184587	62.20072478641587
genemark-YALI0A-processed-gene-20.68-mRNA-1	2844	2379.84	1068	21.9248	1068	0.4487696651875756	21.92480456745753
genemark-YALI0A-processed-gene-20.51-mRNA-1	315	115.861	423	178.368	423	3.6509265412865415	178.36733878702282
augustus_masked-YALI0A-processed-gene-20.87-mRNA-1	2691	2323.53	1481	31.14	1481	0.637392243698166	31.14002897244502
snap_masked-YALI0A-processed-gene-20.30-mRNA-1	4482	4152.9	4593	54.0327	4593	1.1059741385537818	54.032767197663944
genemark-YALI0A-processed-gene-20.53-mRNA-1	939	658.29	708	52.5446	708	1.0755138312901609	52.54461785151672
augustus_masked-YALI0A-processed-gene-20.89-mRNA-1	597	351.495	1	0.138993	1	0.002844990682655514	0.1389930504491386
genemark-YALI0A-processed-gene-20.70-mRNA-1	780	540.55	338	30.5487	338	0.6252890574414949	30.54872342328287
augustus_masked-YALI0A-processed-gene-20.90-mRNA-1	1368	1112.54	265	11.637	265	0.23819368292376006	11.637038669098903
augustus_masked-YALI0A-processed-gene-20.91-mRNA-1	1008	752.187	413	26.8248	413	0.5490655914021381	26.824798376636465
genemark-YALI0A-processed-gene-20.71-mRNA-1	1269	1040.03	774	36.3585	774	0.74420930165476	36.35861503527577
genemark-YALI0A-processed-gene-20.57-mRNA-1	1365	1051.45	7	0.325252	7	0.006657473013457606	0.32525325585937503
augustus_masked-YALI0A-processed-gene-20.93-mRNA-1	639	407.683	246	29.4798	246	0.6034100023792996	29.479814262146114
augustus_masked-YALI0A-processed-gene-20.94-mRNA-1	510	279.4	226	39.5179	226	0.808876163206872	39.51793798311423
augustus_masked-YALI0A-processed-gene-20.107-mRNA-1	798	542.262	30	2.70287	30	0.055323810261460334	2.702864792348716
snap_masked-YALI0A-processed-gene-20.34-mRNA-1	1686	1390.39	435	15.285	435	0.31286185890289775	15.284979456422075
genemark-YALI0A-processed-gene-20.74-mRNA-1	666	467.017	10174	1064.32	10174	21.785074205007525	1064.317692312626
genemark-YALI0A-processed-gene-20.75-mRNA-1	1398	1203.97	1083	43.9467	1083	0.8995240745201292	43.946574529126494
genemark-YALI0A-processed-gene-21.39-mRNA-1	2154	2027.96	8052	193.98	8052	3.970492514645259	193.97985018386754
augustus_masked-YALI0A-processed-gene-21.77-mRNA-1	501	261.412	547	102.229	547	2.092482365002372	102.22898398079708
augustus_masked-YALI0A-processed-gene-21.76-mRNA-1	1755	1564.11	1858	58.0352	1858	1.1878959919698744	58.035089023942
augustus_masked-YALI0A-processed-gene-21.78-mRNA-1	1050	826.651	4416	260.987	4416	5.342036724083077	260.9871394020086
genemark-YALI0A-processed-gene-21.60-mRNA-1	1647	1359.89	110	3.95186	110	0.08088889542536529	3.9518562894338496
genemark-YALI0A-processed-gene-21.43-mRNA-1	3909	3327.52	489	7.17959	489	0.14695629177285185	7.179602872068739
genemark-YALI0A-processed-gene-21.44-mRNA-1	432	216.151	860	194.381	860	3.9787000754102455	194.38083353837445
maker-YALI0A-augustus-gene-21.113-mRNA-1	570	340.001	93	13.3633	93	0.2735286072688022	13.36333919867488
genemark-YALI0A-processed-gene-21.46-mRNA-1	1929	1677.33	1375	40.0495	1375	0.8197552061907913	40.04943756921862
genemark-YALI0A-processed-gene-21.61-mRNA-1	2646	2429.59	988	19.8672	988	0.4066529743701612	19.867178380059407
augustus_masked-YALI0A-processed-gene-21.83-mRNA-1	570	333.892	6611	967.328	6611	19.79981550920657	967.3271595343275
genemark-YALI0A-processed-gene-21.62-mRNA-1	1866	1573.32	509	15.8057	509	0.32351969084483767	15.805671696932963
augustus_masked-YALI0A-processed-gene-21.99-mRNA-1	1581	1323.3	1056	38.9868	1056	0.7980049875311721	38.98682275720297
augustus_masked-YALI0A-processed-gene-21.100-mRNA-1	387	175.203	582	162.29	582	3.3218609270389203	162.29071899313837
genemark-YALI0A-processed-gene-21.48-mRNA-1	1896	1681.21	1633	47.4543	1633	0.9713242248142706	47.45439688261634
augustus_masked-YALI0A-processed-gene-21.101-mRNA-1	1068	756.33	344	22.2208	344	0.454827919030053	22.220782753640965
genemark-YALI0A-processed-gene-21.66-mRNA-1	1212	1016.59	1875	90.1092	1875	1.8444013810877542	90.10889763994084
augustus_masked-YALI0A-processed-gene-21.85-mRNA-1	2130	1825.66	2449	65.5362	2449	1.341432687356901	65.5361798984484
augustus_masked-YALI0A-processed-gene-21.103-mRNA-1	447	229.768	2	0.425258	2	0.008704432296925595	0.4252581932002714
genemark-YALI0A-processed-gene-21.68-mRNA-1	1233	1006.87	3434	166.624	3434	3.410569388302363	166.624603004367
genemark-YALI0A-processed-gene-21.50-mRNA-1	861	643.178	568	43.1449	568	0.8831147831548964	43.144892654923126
augustus_masked-YALI0A-processed-gene-21.105-mRNA-1	531	273.671	14	2.49926	14	0.05115631542984094	2.4992603226015166
genemark-YALI0A-processed-gene-21.70-mRNA-1	1443	1177.9	259	10.7425	259	0.21988284234654892	10.742455919274617
genemark-YALI0A-processed-gene-21.51-mRNA-1	519	271.243	1015	182.818	1015	3.742032052440063	182.8183315390048
augustus_masked-YALI0A-processed-gene-21.88-mRNA-1	2565	2170.87	508	11.4325	508	0.23400756378779017	11.432524302215677
augustus_masked-YALI0A-processed-gene-21.89-mRNA-1	1107	811.595	183	11.016	183	0.22548192140168433	11.016000954878301
genemark-YALI0A-processed-gene-21.54-mRNA-1	1257	961.017	355	18.0472	355	0.36940033318869486	18.04718709971321
maker-YALI0A-augustus-gene-21.114-mRNA-1	3582	3193.93	1988	30.4091	1988	0.6224306731831944	30.40907602484354
genemark-YALI0A-processed-gene-21.73-mRNA-1	2526	2117.09	1578	36.4151	1578	0.7453627384759268	36.41496660902669
augustus_masked-YALI0A-processed-gene-21.91-mRNA-1	2400	2153.67	459	10.4123	459	0.21312457340261043	10.412278241716498
genemark-YALI0A-processed-gene-21.56-mRNA-1	792	548.12	1182	105.355	1182	2.1564620885937384	105.35473655463551
genemark-YALI0A-processed-gene-21.57-mRNA-1	2085	1740.08	84	2.35842	84	0.048273642591145235	2.35842629676801
genemark-YALI0A-processed-gene-21.58-mRNA-1	657	417.065	615	72.0417	615	1.4745902916811529	72.04164289639813
augustus_masked-YALI0A-processed-gene-21.110-mRNA-1	2229	1923.29	778	19.7628	778	0.40451517971808726	19.762735647878554
genemark-YALI0A-processed-gene-21.59-mRNA-1	1002	745.606	835	54.7128	835	1.1198944214504711	54.712847661449445
genemark-YALI0A-processed-gene-22.101-mRNA-1	2610	2139.84	915	20.8907	915	0.4276020637056976	20.89065372872377
genemark-YALI0A-processed-gene-22.102-mRNA-1	474	244.581	971	193.959	971	3.9700549102342375	193.95847086183718
snap_masked-YALI0A-processed-gene-22.4-mRNA-1	2388	2075.48	1505	35.4267	1505	0.7251334631025113	35.42665803224703
genemark-YALI0A-processed-gene-22.99-mRNA-1	1476	1184	82	3.38356	82	0.06925675675675676	3.383563940831789
snap_masked-YALI0A-processed-gene-22.1-mRNA-1	633	386.132	2	0.25305	2	0.005179575896325609	0.25305005680762005
augustus_masked-YALI0A-processed-gene-22.55-mRNA-1	1302	971.371	322	16.1951	322	0.33149023390650945	16.195075465680603
snap_masked-YALI0A-processed-gene-22.29-mRNA-1	2823	2334.34	683	14.2945	683	0.292588054867757	14.294495415742539
genemark-YALI0A-processed-gene-22.105-mRNA-1	501	273.319	452	80.7944	452	1.6537452573732525	80.79432364732868
snap_masked-YALI0A-processed-gene-22.7-mRNA-1	903	722.877	876	59.2041	876	1.2118244182620281	59.204120958939214
genemark-YALI0A-processed-gene-22.107-mRNA-1	1188	914.885	89	4.75265	89	0.09727998600917055	4.75264895786703
snap_masked-YALI0A-processed-gene-22.30-mRNA-1	948	657.144	628	46.6886	628	0.9556505119121532	46.688651960704725
snap_masked-YALI0A-processed-gene-22.9-mRNA-1	651	407.604	316	37.8758	316	0.7752622643546188	37.875718777460264
genemark-YALI0A-processed-gene-22.109-mRNA-1	1479	1273.67	488	18.7186	488	0.38314477062347385	18.718676569753974
snap_masked-YALI0A-processed-gene-22.11-mRNA-1	2664	2290.75	1042	22.223	1042	0.45487285823420276	22.22297827473972
snap_masked-YALI0A-processed-gene-22.31-mRNA-1	1428	1105.86	1033	45.6365	1033	0.9341146257211583	45.63650843908943
snap_masked-YALI0A-processed-gene-22.32-mRNA-1	525	304.89	1838	294.52	1838	6.028403686575486	294.5198460031012
genemark-YALI0A-processed-gene-22.111-mRNA-1	1584	1332.14	1422	52.151	1422	1.0674553725584397	52.15091893085982
genemark-YALI0A-processed-gene-22.112-mRNA-1	1242	1032.53	2031	96.0988	2031	1.9670130649956903	96.09913587550597
genemark-YALI0A-processed-gene-22.132-mRNA-1	435	218.945	12296	2743.72	12296	56.16022288702642	2743.7280341759583
genemark-YALI0A-processed-gene-22.113-mRNA-1	2850	2487.68	559	10.9782	559	0.22470735785953178	10.978159372427147
snap_masked-YALI0A-processed-gene-22.34-mRNA-1	1533	1182.65	5163	213.283	5163	4.3656195831395594	213.28392625689926
augustus_masked-YALI0A-processed-gene-22.84-mRNA-1	1245	906.12	1384	74.6212	1384	1.5273915154725644	74.62126581290121
snap_masked-YALI0A-processed-gene-22.36-mRNA-1	1950	1644.38	747	22.1938	747	0.4542745594084092	22.193748168861287
genemark-YALI0A-processed-gene-22.114-mRNA-1	669	448.101	2343	255.452	2343	5.228731915349441	255.45159192466343
genemark-YALI0A-processed-gene-22.115-mRNA-1	1866	1584.63	858	26.4529	858	0.5414513167111565	26.45280022820339
genemark-YALI0A-processed-gene-22.116-mRNA-1	1218	940.783	441	22.9014	441	0.46875847033800566	22.901364884378662
genemark-YALI0A-processed-gene-22.136-mRNA-1	897	682.896	969	69.3237	969	1.4189569129120687	69.3236540224628
snap_masked-YALI0A-processed-gene-22.19-mRNA-1	408	194.071	486	122.345	486	2.504238139649922	122.34546151698764
genemark-YALI0A-processed-gene-22.137-mRNA-1	951	691.519	175	12.3636	175	0.2530660762755615	12.363634834087707
genemark-YALI0A-processed-gene-22.118-mRNA-1	351	144.426	346	117.042	346	2.3956905266364785	117.04232855993044
snap_masked-YALI0A-processed-gene-22.39-mRNA-1	303	106.851	1	0.457231	1	0.009358826777475175	0.45722887261345213
augustus_masked-YALI0A-processed-gene-22.88-mRNA-1	501	257.85	6	1.13683	6	0.023269342641070386	1.1368321644588708
snap_masked-YALI0A-processed-gene-22.41-mRNA-1	2715	2399.37	3568	72.6506	3568	1.4870570191341894	72.65070938240791
genemark-YALI0A-processed-gene-22.141-mRNA-1	492	275.625	480	85.0814	480	1.7414965986394557	85.08144721435859
snap_masked-YALI0A-processed-gene-22.43-mRNA-1	789	501.186	334	32.5582	334	0.6664192535306254	32.55815405335559
snap_masked-YALI0A-processed-gene-22.21-mRNA-1	1476	1136.95	323	13.8795	323	0.2840934078015744	13.879486355988611
genemark-YALI0A-processed-gene-22.120-mRNA-1	609	344.308	381	54.0618	381	1.1065673757217376	54.06175001441503
snap_masked-YALI0A-processed-gene-22.23-mRNA-1	1764	1409.7	158	5.47573	158	0.1120805845215294	5.475737559965919
genemark-YALI0A-processed-gene-22.122-mRNA-1	2082	1795.61	463	12.5974	463	0.2578510923864314	12.597408529640653
snap_masked-YALI0A-processed-gene-22.25-mRNA-1	1728	1499.68	661	21.5335	661	0.44076069561506453	21.533523457602158
genemark-YALI0A-processed-gene-22.143-mRNA-1	1578	1347.82	803	29.1069	803	0.5957768841536704	29.106895506001425
augustus_masked-YALI0A-processed-gene-22.75-mRNA-1	1311	1001.27	148	7.2214	148	0.14781227840642386	7.22142240914814
genemark-YALI0A-processed-gene-22.144-mRNA-1	1725	1474.99	1599	52.9629	1599	1.084075146272178	52.96288399645037
augustus_masked-YALI0A-processed-gene-22.94-mRNA-1	543	336.791	1958	284.03	1958	5.813694546469472	284.0301531810527
snap_masked-YALI0A-processed-gene-22.47-mRNA-1	1191	952.182	104	5.33612	104	0.10922281664639744	5.33612027514958
maker-YALI0A-augustus-gene-22.98-mRNA-1	2181	1879.16	71227	1851.8	71227	37.903637795610805	1851.7959557652187
snap_masked-YALI0A-processed-gene-22.48-mRNA-1	1809	1522.86	145	4.65179	145	0.09521558120904089	4.651791713489682
genemark-YALI0B-processed-gene-0.36-mRNA-1	1428	1208.73	40	1.61675	40	0.03309258477906563	1.6167502177531783
augustus_masked-YALI0B-processed-gene-0.47-mRNA-1	1569	1342.28	451	16.4152	451	0.33599547039365857	16.41518042636157
genemark-YALI0B-processed-gene-0.37-mRNA-1	2913	2576.97	732	13.8776	732	0.2840545291563348	13.877586925690956
genemark-YALI0B-processed-gene-0.38-mRNA-1	1242	988.51	611	30.1976	611	0.6181019918867791	30.197596731966094
genemark-YALI0B-processed-gene-0.28-mRNA-1	789	604.516	720	58.1884	720	1.1910354730065045	58.18846950731889
genemark-YALI0B-processed-gene-0.39-mRNA-1	1737	1446.52	796	26.8845	796	0.5502862041312945	26.88443185370787
snap_masked-YALI0B-processed-gene-0.3-mRNA-1	747	508.239	449	43.1609	449	0.8834426323048802	43.16090984391471
snap_masked-YALI0B-processed-gene-0.16-mRNA-1	1167	976.056	7	0.350377	7	0.0071717196554296064	0.35037696184782413
snap_masked-YALI0B-processed-gene-0.4-mRNA-1	1737	1501.37	8	0.260324	8	0.005328466667110706	0.26032416935263114
snap_masked-YALI0B-processed-gene-0.5-mRNA-1	177	38.5755	0	0	0	0	0
snap_masked-YALI0B-processed-gene-0.6-mRNA-1	816	570.875	7	0.599058	7	0.012261878694985767	0.599058525725141
augustus_masked-YALI0B-processed-gene-0.52-mRNA-1	1158	942.11	1934	100.292	1934	2.0528388404751037	100.29218522845211
snap_masked-YALI0B-processed-gene-0.17-mRNA-1	2778	2439.48	1560	31.242	1560	0.6394805450341876	31.242053690740306
augustus_masked-YALI0B-processed-gene-0.53-mRNA-1	690	468.397	576	60.0787	576	1.2297260657092168	60.07871243015883
genemark-YALI0B-processed-gene-0.42-mRNA-1	1749	1594.8	1609	49.2903	1609	1.008903937797843	49.29036737434195
snap_masked-YALI0B-processed-gene-0.9-mRNA-1	177	38.5755	47	59.5249	47	1.2183899106946119	59.52488047019842
snap_masked-YALI0B-processed-gene-0.10-mRNA-1	2340	2194.99	442	9.83787	442	0.2013676599893394	9.8378899777621
genemark-YALI0B-processed-gene-0.43-mRNA-1	1713	1538.53	1765	56.0468	1765	1.1471989496467407	56.04682027802464
genemark-YALI0B-processed-gene-0.44-mRNA-1	462	244.657	253	50.5213	253	1.0341008023477767	50.521369319937115
genemark-YALI0B-processed-gene-0.35-mRNA-1	1023	813.239	113	6.78848	113	0.13895054221452732	6.788479077172955
snap_masked-YALI0B-processed-gene-0.21-mRNA-1	429	213.328	0	0	0	0	0
genemark-YALI0B-processed-gene-1.21-mRNA-1	753	571.014	4589	392.63	4589	8.036580539181175	392.630053634601
genemark-YALI0B-processed-gene-1.20-mRNA-1	1038	831.467	901	52.941	901	1.0836268907846012	52.94098431221636
augustus_masked-YALI0B-processed-gene-1.2-mRNA-1	636	378.583	190	24.5191	190	0.5018714522310828	24.519111610526082
augustus_masked-YALI0B-processed-gene-1.3-mRNA-1	399	186.048	858	225.306	858	4.6117131062951495	225.30691448238056
genemark-YALI0B-processed-gene-1.31-mRNA-1	414	199.574	2839	694.984	2839	14.225299888763065	694.9821794310536
augustus_masked-YALI0B-processed-gene-1.4-mRNA-1	1185	989.895	1699	83.8526	1699	1.7163436526096203	83.85259092397308
genemark-YALI0B-processed-gene-1.33-mRNA-1	1110	888.252	1431	78.7074	1431	1.611029302495238	78.70742019715597
genemark-YALI0B-processed-gene-1.25-mRNA-1	795	591.456	3898	321.982	3898	6.590515608937943	321.98202760506723
genemark-YALI0B-processed-gene-1.34-mRNA-1	1740	1608.98	780	23.6841	780	0.48477917686981814	23.684062305773583
genemark-YALI0B-processed-gene-1.26-mRNA-1	1311	1115.25	375	16.4276	375	0.3362474781439139	16.427492356294543
augustus_masked-YALI0B-processed-gene-1.7-mRNA-1	471	243.564	774	155.253	774	3.177809528501749	155.2530357324476
genemark-YALI0B-processed-gene-1.35-mRNA-1	1545	1398.83	3418	119.377	3418	2.4434706147280227	119.37664207282164
genemark-YALI0B-processed-gene-1.28-mRNA-1	1491	1279.45	865	33.0296	865	0.6760717495798976	33.029730244629555
genemark-YALI0B-processed-gene-1.36-mRNA-1	1923	1728.76	1289	36.4276	1289	0.7456211388509684	36.42759085295943
augustus_masked-YALI0B-processed-gene-1.9-mRNA-1	561	323.959	201	30.3123	201	0.6204488839637115	30.312254994587633
genemark-YALI0B-processed-gene-1.37-mRNA-1	939	732.913	1923	128.185	1923	2.623776628331057	128.18555768642827
genemark-YALI0B-processed-gene-1.38-mRNA-1	3108	2907.32	1279	21.4926	1279	0.4399240537677311	21.49264901706243
genemark-YALI0B-processed-gene-1.30-mRNA-1	2718	2539.57	621	11.9466	621	0.24452958571726707	11.946581495368115
genemark-YALI0B-processed-gene-1.39-mRNA-1	462	237.28	196	40.356	196	0.8260283209710048	40.35591286435231
genemark-YALI0B-processed-gene-2.1-mRNA-1	1665	1397.06	285	9.96649	285	0.20399982821067097	9.96648550976457
augustus_masked-YALI0B-processed-gene-2.33-mRNA-1	2139	1845.17	245	6.48696	245	0.13277909352525782	6.4869707157426655
genemark-YALI0B-processed-gene-2.2-mRNA-1	4218	3988.64	3512	43.0172	3512	0.8805006217658149	43.017176853233515
snap_masked-YALI0B-processed-gene-2.84-mRNA-1	564	328.305	194	28.8693	194	0.5909139367356574	28.869314448206012
genemark-YALI0B-processed-gene-2.19-mRNA-1	1011	748.097	206	13.4531	206	0.27536536037438997	13.453074437044549
genemark-YALI0B-processed-gene-2.3-mRNA-1	1587	1382.33	1550	54.7813	1550	1.1212952044736062	54.78128342350305
augustus_masked-YALI0B-processed-gene-2.37-mRNA-1	2556	2264.29	560	12.0828	560	0.2473181438773302	12.082817514482327
genemark-YALI0B-processed-gene-2.20-mRNA-1	1662	1452.37	344	11.5716	344	0.23685424513037312	11.571599950468043
genemark-YALI0B-processed-gene-2.21-mRNA-1	2289	2155.81	5761	130.557	5761	2.672313422797	130.55684036337095
genemark-YALI0B-processed-gene-2.5-mRNA-1	2124	1963.92	3440	85.5751	3440	1.7515988431300664	85.57499602866345
genemark-YALI0B-processed-gene-2.22-mRNA-1	1662	1444.69	2641	89.3112	2641	1.828073842831334	89.311209843485
augustus_masked-YALI0B-processed-gene-2.39-mRNA-1	1611	1333.71	206	7.54603	206	0.15445636607658336	7.546021719211609
genemark-YALI0B-processed-gene-2.23-mRNA-1	1395	1105.36	118	5.21545	118	0.10675255120503728	5.215434562114748
genemark-YALI0B-processed-gene-2.7-mRNA-1	831	569.788	294	25.2085	294	0.515981382549299	25.20845736779341
genemark-YALI0B-processed-gene-2.24-mRNA-1	207	49.9851	2437	2381.92	2437	48.75452884959718	2381.9201691341996
augustus_masked-YALI0B-processed-gene-2.41-mRNA-1	1143	911.383	662	35.487	662	0.7263686068315954	35.487001426584015
augustus_masked-YALI0B-processed-gene-2.55-mRNA-1	1143	844.898	402	23.2452	402	0.47579707846390923	23.24523863422949
genemark-YALI0B-processed-gene-2.10-mRNA-1	2901	2514.71	2585	50.221	2585	1.027951533178776	50.22094454700448
genemark-YALI0B-processed-gene-2.26-mRNA-1	429	213.328	55	12.5958	55	0.2578189454736368	12.595837980570288
genemark-YALI0B-processed-gene-2.27-mRNA-1	1287	1021.92	270	12.908	270	0.26420854861437293	12.908004356757273
genemark-YALI0B-processed-gene-2.11-mRNA-1	1872	1558.87	1151	36.0727	1151	0.7383553471424814	36.07261796688023
genemark-YALI0B-processed-gene-2.12-mRNA-1	672	444.866	531	58.3146	531	1.1936178534659876	58.31463264017976
genemark-YALI0B-processed-gene-2.28-mRNA-1	1128	962.784	4245	215.408	4245	4.409088642935487	215.40762292066213
genemark-YALI0B-processed-gene-2.13-mRNA-1	537	287.91	261	44.289	261	0.9065332916536417	44.289012371396666
genemark-YALI0B-processed-gene-2.14-mRNA-1	1509	1204.38	73	2.96123	73	0.060612099171357875	2.9612260628175977
genemark-YALI0B-processed-gene-2.29-mRNA-1	1311	996.151	1665	81.6585	1665	1.6714333469524199	81.65848167154103
genemark-YALI0B-processed-gene-2.15-mRNA-1	852	595.701	1581	129.663	1581	2.6540160248178197	129.66291435654327
genemark-YALI0B-processed-gene-2.30-mRNA-1	525	303.469	414	66.6496	414	1.3642250114509225	66.64970714898283
genemark-YALI0B-processed-gene-2.16-mRNA-1	1578	1247.62	750	29.369	750	0.6011445792789472	29.369136195888963
augustus_masked-YALI0B-processed-gene-2.61-mRNA-1	1857	1550.93	1291	40.6673	1291	0.8324037835363298	40.66738839760492
genemark-YALI0B-processed-gene-2.17-mRNA-1	891	663.076	1147	84.5108	1147	1.729816793248436	84.51082609076504
genemark-YALI0B-processed-gene-2.32-mRNA-1	1752	1398.08	2	0.0698892	2	0.0014305333028152897	0.06988922274493589
snap_masked-YALI0B-processed-gene-3.2-mRNA-1	1413	1104.38	325	14.3773	325	0.29428276499031125	14.377291092718528
snap_masked-YALI0B-processed-gene-3.4-mRNA-1	3783	3646.75	2683	35.9441	2683	0.7357235894974977	35.94404249373398
snap_masked-YALI0B-processed-gene-3.3-mRNA-1	666	389.924	1	0.125295	1	0.002564602332762282	0.12529457603948457
snap_masked-YALI0B-processed-gene-3.5-mRNA-1	1161	894.986	310	16.9222	310	0.346374133226665	16.922233758921582
genemark-YALI0B-processed-gene-3.28-mRNA-1	582	327.666	459	68.4374	459	1.4008166852831847	68.43740663003659
genemark-YALI0B-processed-gene-3.37-mRNA-1	2646	2350.68	40	0.831341	40	0.017016352714959077	0.8313400763629244
snap_masked-YALI0B-processed-gene-3.7-mRNA-1	591	370.637	0	0	0	0	0
genemark-YALI0B-processed-gene-3.32-mRNA-1	1299	1182.83	5434	224.444	5434	4.59406677206361	224.4447964308032
snap_masked-YALI0B-processed-gene-3.15-mRNA-1	951	639.91	46	3.51197	46	0.0718851088434311	3.5119730341931192
genemark-YALI0B-processed-gene-3.39-mRNA-1	483	273.239	662	118.366	662	2.422787376619004	118.36615498213808
genemark-YALI0B-processed-gene-3.33-mRNA-1	657	418.552	1058	123.495	1058	2.527762380779449	123.49474683944152
genemark-YALI0B-processed-gene-3.40-mRNA-1	2748	2604.44	1276	23.9358	1276	0.489932576676752	23.935833520251222
